ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,mh_gspphot,non_single_star
235.1859009428112,-50.06321610533942,1.2986669952710193,0.14599825,-14.930852346691308,-18.96085450086738,17.0217,,,,,,,,,0
235.17493125094927,-50.0667484578202,0.7007679575176712,0.30442223,-5.79293833956651,-3.1325230372873314,19.136194,,,,,,,,,0
235.1718928692555,-50.06735206011022,0.23711825083595206,0.6127655,-3.720172142501216,-4.489048998912568,19.98032,,,,,,,,,0
235.17459913352994,-50.06618034253422,0.33121225105973406,0.08831691,-7.91929256686148,-2.886550032389292,17.241058,18.018179,16.297941,1.7202377,,,,,,0
235.17968853418654,-50.06406829071626,1.0168359690296647,0.491325,-4.5418493376602385,-4.743808405765435,19.857313,20.82861,19.208933,1.6196766,,,,,,0
235.1827255453432,-50.06292820609707,0.13575667848117504,0.4309624,-2.90577093978224,-4.2901019968178575,19.578636,,,,,,,,,0
235.17633807485083,-50.0640518779411,0.050100317050773883,0.3979744,-5.093884380416287,-3.873469486864888,19.418913,19.809507,18.43748,1.3720264,,,,,,0
109.52798212063325,-57.17640256783236,0.11735120322599815,0.11288929,10.81587994345365,-11.260886577379923,18.479803,18.888859,17.907806,0.9810524,5243.4526,2392.7427,2364.2893,2425.7737,-3.3652,0
111.78800003224018,-55.061620897218425,0.5973186869732497,0.03317901,-1.6008262888307987,-0.2349430090933326,16.239338,16.632992,15.67852,0.9544716,5190.9707,1536.057,1481.2001,1643.596,-0.9542,0
111.75656776286937,-55.06034671199295,0.18123482589153858,0.16871555,0.4133759976901516,1.783150011554707,18.948713,19.576775,18.21747,1.3593044,4302.9653,1098.8094,994.9976,1351.2299,-1.8074,0
236.23210677431507,-49.40742411225973,0.12650709783138342,0.59996355,-2.5166144248804123,-3.348671612313919,19.99119,21.04608,18.965189,2.0808907,,,,,,0
286.53353348843825,-21.813201671517568,0.03446424961698276,0.3479549,-3.1094229572880896,-5.376418477200154,19.617865,20.091314,19.130337,0.96097755,,,,,,0
286.52162955532526,-21.812441191403387,0.18092827259530694,0.42405862,-1.3971892248165299,-5.96646941292679,19.841467,20.509195,19.227623,1.2815723,,,,,,0
286.5246711617484,-21.807549180972742,0.8563995674082735,0.13461608,3.325762748312962,-6.204154138706665,18.18527,19.043966,17.323011,1.7209549,4225.952,1489.7097,1472.689,1509.6373,0.0192,0
235.8031326719444,-49.45047772902799,0.48196024307329816,0.21556868,-1.418214496308802,-4.351023390400871,18.700794,19.588715,17.804665,1.78405,3827.5303,931.2328,778.1852,1197.4631,-0.5773,0
234.1554093771565,1.758257378922614,0.4392763579218057,0.1056505,-2.7580766705461794,-2.286441335769975,17.61646,18.099686,16.975054,1.1246319,4784.187,1144.68,1105.3138,1298.9584,-1.5852,0
234.1566746565925,1.7612949185863782,1.3503257199747196,0.26646405,-4.7893403375069425,-0.3089658384968622,19.087357,20.435911,17.973742,2.4621696,,,,,,0
234.12115942202354,1.7445771572346414,1.5377898956816358,0.446325,2.6177228961935377,-4.611872542039227,19.821663,20.938755,18.772785,2.1659698,,,,,,0
234.11473365574122,1.7383169090136361,0.5226374753586946,0.19558847,-7.490314589819647,-20.067804108284257,18.123589,18.880482,17.22761,1.6528721,4014.5708,1672.0782,1641.648,1719.9869,-0.2509,0
109.54924126277466,-57.174647934448856,0.933309766303341,0.17159106,-6.574080212015155,4.172017339337982,18.962154,20.046135,17.972841,2.0732937,3451.4346,655.9589,606.8392,708.6666,-0.9705,0
234.1211903489773,1.7487037570819877,1.3036275386049518,0.018751346,8.521691439548965,-3.4636779403613533,13.552483,13.906482,13.029088,0.8773937,,,,,,0
109.53696946732784,-57.168953914367336,1.0135927115406425,0.47067678,-3.0463405136006845,8.998110603804616,19.980831,20.870743,18.86697,2.0037727,,,,,,0
234.12652950204065,1.7483318558237186,0.1865792924937248,0.06963224,-9.382404638055242,-6.2555318822882935,16.953865,17.303532,16.428535,0.8749962,5377.67,2367.9146,2294.2766,2455.657,-1.5024,0
234.14137305640014,1.7578034853850564,0.7715792146710816,0.31305763,-6.799540598400327,-2.1718696829603554,19.352331,20.240505,18.474438,1.7660675,,,,,,0
110.60656878821734,-57.749466971779825,0.17601513908348804,0.15171766,-4.060188063901226,5.940000186472257,18.793486,19.302193,18.169659,1.132534,4771.6963,2086.8667,2025.2504,2145.9553,-1.3358,0
110.61463144781442,-57.7443563391657,0.3138969587165407,0.18610215,-3.9717713823974075,4.036650725594822,18.883223,19.402906,18.226824,1.1760826,4673.371,1833.6367,1717.444,1876.5752,-1.6392,0
110.61447286060591,-57.74249672388138,0.24899749770281018,0.19414102,-1.285047279805544,9.182646356971127,19.067278,19.732094,18.277607,1.4544868,,,,,,0
110.61131557211844,-57.74174308467043,0.511605889880899,0.0461051,-0.37494123728491136,-0.5857147117114808,16.847412,17.235968,16.298298,0.93766975,5262.9624,1200.2582,1176.8159,1261.6061,-1.4606,0
110.64863929448772,-57.73402162224679,0.06020314239960814,0.20666215,-2.0053410106379608,2.596073395261793,19.144342,19.773418,18.454258,1.3191605,,,,,,0
110.64623188793854,-57.72751876669448,1.5909525359286356,0.09179141,-9.52290580790542,9.434411319735618,17.924585,18.9771,16.930986,2.046114,3739.7256,523.9651,495.9091,586.0135,-0.4402,0
291.1820553266009,-36.095537133629186,0.7531781672548188,0.096890524,-7.457726040170723,-7.573674794160227,17.089664,17.713923,16.341488,1.3724346,4480.16,1261.075,1185.3511,1407.5621,-1.3139,0
291.1975650479539,-36.07031519306,0.9343448564724703,0.2892328,3.7950454784898597,-14.585052228296682,19.044636,20.008612,18.026945,1.9816666,,,,,,0
110.63232841521427,-57.73248492678468,0.9357865403788218,0.046807986,-6.818422852492101,21.983901986239932,16.66246,17.269455,15.934348,1.3351068,4437.5317,1136.4307,1106.134,1183.3741,-0.8322,0
117.47162755328289,-55.58115464283395,1.5884631618201006,0.014885317,-9.162234920010675,10.909120810593755,13.852225,14.167865,13.177151,0.9907141,5431.2676,614.7853,608.6211,619.7576,-1.5835,0
117.48707210154132,-55.570445323933086,0.8509715201902328,0.01590773,-5.4210833361351485,10.577650541842067,14.790524,15.274978,14.142236,1.1327419,4980.6377,1047.4752,1036.3381,1059.3069,-0.4546,0
117.50588554308372,-55.56414648602478,0.5253200817452685,0.19183376,-5.033265692750173,8.309114309572157,19.083153,19.985817,18.227482,1.7583351,,,,,,0
117.50102858088843,-55.56425142902716,0.1240703689770854,0.23689358,1.0573680901288038,-0.05392036651143442,19.411634,19.76972,18.898176,0.8715439,,,,,,0
227.78609618301388,1.3665073031971446,0.48382670317003107,0.16795644,-1.9567700015057112,1.7237583050470449,18.476307,19.107471,17.740072,1.3673992,4438.667,2009.1544,1986.1116,2034.9319,0.4237,0
227.78450412293472,1.3872365363343848,1.0982663027132533,0.20780608,-2.9398948121523834,-4.723209294213781,18.854198,19.950268,17.856796,2.0934715,3452.8616,596.8508,554.4597,636.5895,-0.9701,0
227.81129729738876,1.3963800010682783,0.4560679209587113,0.05605738,-3.533819718843155,-7.891616249007685,16.309484,16.616333,15.833207,0.7831259,5754.093,1728.2745,1638.934,1827.2267,-1.4512,0
117.50509913031878,-55.55504984830894,0.22318547523358023,0.088007994,-1.9657725295896227,4.509569440783638,18.111874,18.49799,17.575842,0.92214775,5315.3525,2360.6619,2245.7124,2532.347,-1.4519,0
117.50958869588068,-55.56116416767857,0.344303480192161,0.02831047,1.3764373243748609,7.5929584892992175,15.952815,16.385336,15.352249,1.0330868,5566.6577,2303.1594,2250.0327,2381.5327,-0.3739,0
117.46183098449283,-55.56240954939561,0.2976928636084529,0.12148578,-1.7588998940408826,1.1614551664814954,18.580734,19.211008,17.84728,1.3637276,4374.3833,1382.2941,1295.4675,1493.7972,-1.1815,0
227.81415442311348,1.415156816171817,0.8688143655184954,0.47199318,-9.663546420008965,-23.484706956787477,19.998363,21.014181,18.916254,2.097927,,,,,,0
291.406681315475,-34.80112102744089,0.4901297671874475,0.45325896,-1.7871660376406457,-7.263057670359714,19.932812,21.117086,18.831345,2.2857418,,,,,,0
291.4029660487666,-34.79911957694296,0.23895847235769363,0.043533333,-0.7892563209571319,-1.0083773017399436,15.931214,16.463564,15.24239,1.2211742,5115.3423,2467.3555,2350.4563,2661.122,-0.1434,0
235.1773333779883,-50.05997656958643,0.24762581344740434,0.08000014,-1.6253089467686235,-1.4790923303873158,16.698906,17.153183,15.804952,1.3482313,6060.206,1315.398,1248.0321,1384.1233,-2.488,0
291.41255705150854,-34.80404094795297,0.7701679597243651,0.25978792,-5.493960643280483,-5.747235226562237,19.172424,20.034655,18.175201,1.8594532,,,,,,0
235.17276966088252,-50.059651814451954,0.8833561078114522,0.51697546,-0.16374890212536286,-4.006591402388163,19.871328,20.295877,18.594885,1.7009926,,,,,,0
291.4126045140583,-34.79611240151574,0.22743525236548484,0.054094672,-6.682619346081223,5.629190366777733,16.52917,16.889458,15.988263,0.9011946,6026.168,1877.9469,1810.0415,1958.4073,-0.8567,0
235.17605469742722,-50.05673985447982,0.0005778565034065541,0.46151307,-4.914957073105089,-4.167044945639428,19.67104,20.159237,18.585737,1.5734997,,,,,,0
291.4127684054063,-34.791828072125895,0.7702317960150464,0.4572036,1.062283432168912,-2.437592209912582,19.7282,20.436,18.923796,1.5122051,,,,,,0
235.17596378070567,-50.073153408225345,0.8371878938902659,0.5621398,-5.855844638988868,-14.955105354770776,19.769932,20.934818,18.681623,2.2531948,,,,,,0
285.55172946002835,-22.544127280622003,0.649491533576604,0.16406523,-6.81743537631222,-6.4552876936805195,18.358541,18.934818,17.44708,1.4877377,4074.3005,866.1517,776.6126,948.6825,-1.2053,0
285.5445687797789,-22.552096752804463,0.5062332298932434,0.25806317,-2.9359651443089643,-3.8235874588402248,19.08401,19.584532,18.50592,1.0786114,,,,,,0
285.54344060716784,-22.551162443455365,0.325058292913141,0.37444302,-5.072619841229861,-6.212334006688869,19.256435,19.687004,18.702637,0.9843674,,,,,,0
285.5479250644153,-22.548355166017622,1.2352225657347087,0.4984505,-3.1310466530145904,0.7480104834014333,19.609882,20.488152,18.768854,1.7192974,,,,,,0
285.5466095740505,-22.543586860901236,1.4404820366310755,0.22514787,-0.8811088255235567,0.8831338238593172,18.203695,18.604076,17.550762,1.0533142,4885.7095,1503.355,1475.9946,1531.0496,-2.0469,0
285.5520116778192,-22.5522173360686,0.19630644322508503,0.18365254,0.0035426296822131387,-4.908418662737907,18.44255,18.74749,17.947182,0.8003082,5414.4473,2609.973,2584.2368,2646.7349,-2.9152,0
285.5441429759434,-22.555421255123775,0.9772968993026225,0.34828028,-5.5856542100247415,-1.219305826585869,19.290815,20.25222,18.328407,1.9238129,,,,,,0
285.5453651992997,-22.55231271677848,0.27206822824517723,0.5004686,-0.34414345965111853,-0.7947815232512484,19.695564,20.185253,19.319508,0.86574554,,,,,,0
285.5529787476632,-22.548340521692822,0.17946723666669562,0.33599737,-4.195776286566268,-3.898979003893028,19.29205,19.838617,18.649311,1.1893063,,,,,,0
288.36208155244265,-34.95271348349126,0.207908424391601,0.09725558,1.3405040486914834,-0.5135465347099022,17.494875,17.853622,16.946856,0.9067669,5395.8096,1784.551,1747.6606,1829.0352,-1.3665,0
288.33974414764106,-34.95836240393059,0.9726903834688224,0.21909405,-6.8102233991188355,-0.462066699137276,18.727257,19.692345,17.787016,1.9053288,3519.2715,666.2094,614.7093,715.8994,-0.9149,0
288.3290753586781,-34.95550633305743,0.23213019795508139,0.05262962,-1.4319491192959544,-5.492000864226087,16.089592,16.582798,15.448918,1.1338797,5029.582,2024.7157,1953.647,2105.4478,-0.3004,0
288.3383194851436,-34.95459571508828,0.08480698465322267,0.07109684,-5.014821236001544,0.13786721433906557,16.757946,16.854115,16.580824,0.27329063,9602.191,7077.42,6752.1084,7776.297,-0.5107,0
288.3453371972188,-34.95391752047295,0.6329066965236335,0.040121112,0.8861830447326584,-4.233773694606504,15.6472845,16.005743,15.128368,0.87737465,5921.3584,3487.6943,3453.0889,3522.039,0.3502,0
288.33639884415476,-34.952198720826665,0.1047282090713277,0.17618783,-7.661114674641396,-3.7947400819854806,18.33114,18.800087,17.710228,1.089859,4921.729,1831.6085,1683.0559,1982.753,-2.1485,0
258.9960465993545,-22.913096158228196,0.4857056111629464,0.5440476,-5.269382830684663,-1.1349793100632044,19.970861,20.824196,18.974663,1.8495331,,,,,,0
258.99376526150564,-22.913990922394845,3.2224121656200535,0.6423061,-7.237901511035473,-5.363080845241373,19.847221,20.322927,18.816284,1.5066433,,,,,,0
285.25707823470395,-21.625882619219457,0.34948683328751307,0.2535602,-2.0445129836898475,-1.125647268816635,18.655943,18.915142,17.88835,1.0267925,,,,,,0
285.25977602041985,-21.625845109979657,0.17783416544395408,0.099811934,-3.5968500485835766,-1.993335773462143,17.15501,17.60743,16.566017,1.0414124,4979.5522,1403.2638,1357.1011,1461.1844,-0.8479,0
285.2551582422534,-21.624425036173616,0.1870301456830257,0.2990711,-4.409807945731231,-8.034915639805938,18.691954,19.151806,18.134634,1.0171719,4969.688,2056.0225,2008.3969,2157.9038,-2.0575,0
285.2502821226054,-21.6226328458524,0.6278422862026418,0.06263036,-0.23762644907791353,-5.725035013507143,16.161312,16.569607,15.553198,1.0164089,5026.918,1042.2307,1015.3151,1062.0326,-1.4206,0
285.2670143451877,-21.621387450028745,0.4871674566419243,0.17718022,-1.8002784795453695,-9.050684966014504,18.005976,18.422194,17.417255,1.0049381,5051.8057,1683.3461,1663.9111,1726.9268,-1.7645,0
285.260142524006,-21.614410383087485,0.6405720559673793,0.15585527,5.876517750215886,-5.5636418891971005,17.740387,18.26569,17.017052,1.2486382,4510.477,1203.0406,1058.8917,1257.1681,-0.6888,0
285.2662021762644,-21.62275277041284,0.5169134309355616,0.06558883,6.359491198995384,-9.750380746699252,16.04977,16.542587,15.3921385,1.1504488,5120.5938,950.4877,914.2361,1033.4135,-0.7012,0
285.26361094370213,-21.62628908208371,0.5476454227761334,0.35818487,-5.268998635269656,-8.10626042061826,19.078337,19.53952,18.541016,0.99850464,,,,,,0
285.26215884818987,-21.62382526429485,0.8067174421729306,0.25239262,0.12306230727134923,-2.838817476621666,18.626379,19.357164,17.85102,1.5061436,4152.925,842.1279,799.2489,888.3378,-1.6081,0
285.2572241459401,-21.625599841517833,0.5483947698964626,0.92769897,-0.13162898455171668,-6.224693945190523,19.965443,,,,,,,,,0
287.5611831021935,9.915642139590584,0.7986010009928063,0.43518895,-2.20006544148688,-4.761819270554561,19.852262,21.59316,18.632612,2.9605484,,,,,,0
287.56267082106666,9.920195901329139,0.9475743484969814,0.31593686,-2.4949980777111045,-4.276767155144287,19.101303,21.158401,17.822124,3.336277,,,,,,0
287.5600923459071,9.916172927854573,0.2858919525503377,0.14345461,-3.953502638351781,-5.39216484517186,18.2133,19.859495,16.952913,2.9065819,,,,,,0
287.56190554101045,9.919669516043191,0.5748556245678423,0.06484389,-1.1976578685521284,-5.555385337132622,16.800013,17.907257,15.771521,2.1357365,8267.444,1397.1941,1267.708,1452.5844,-0.7111,0
284.3481992248904,-21.791989305573235,0.30339016539232233,0.24633381,-3.8120454189332813,-5.787205973860151,18.798721,19.3727,18.07887,1.293829,4368.523,910.4781,882.3541,938.0251,-3.4484,0
284.34126262661187,-21.796811115391407,0.07382763506715678,0.31814107,0.5038189323667447,-1.6038759514300822,19.11055,19.36903,18.07442,1.2946091,,,,,,0
284.3477520643425,-21.788112592356242,0.10465694014696006,0.31094944,-2.7796658670521706,-0.9086676981810118,19.22336,19.71518,18.622671,1.0925083,,,,,,0
284.34867554563095,-21.784424987256948,0.09338818345173265,0.39328766,2.132756937294478,-3.1348732903313854,19.38496,20.011272,18.68463,1.326643,,,,,,0
284.3432089811703,-21.788140614178058,0.08316722395995975,0.238522,-1.794353076630668,-3.315659803578032,18.84388,19.308598,18.159063,1.1495342,4629.56,1671.2073,1630.0936,1730.3975,-1.7178,0
284.34432442660307,-21.78701734962365,0.5238171197726267,0.58860075,-3.7417791300956633,-8.100866944126922,19.965307,20.805513,19.126583,1.6789303,,,,,,0
289.06680512699586,-34.95299491597304,0.26822112569555345,0.21357699,-9.96956989542321,-10.084278222176042,18.599161,18.943588,18.197834,0.74575424,5786.461,3787.2842,3730.0212,3854.9038,-1.6899,0
289.05699249167145,-34.95062434123227,0.20176280996743187,0.34460628,2.2377295268665827,-1.1878352049448941,19.31826,19.654976,18.825172,0.82980347,,,,,,0
289.06264019642975,-34.949914331803775,0.20697399758087381,0.38540426,-3.282846170105511,-6.064134387973821,19.421684,20.01053,18.758265,1.2522659,,,,,,0
289.06312472332917,-34.944704746564746,0.6811202705968968,0.23176248,-0.13168730458582356,-6.2206927066816995,18.719053,19.776981,17.748589,2.0283928,4002.2654,1616.7308,1592.2495,1639.9456,-0.0346,0
289.0691828476072,-34.95684370517787,0.8323857850602379,0.4583534,8.632470277923298,-20.812332344247416,19.711828,21.392246,18.487415,2.904831,,,,,,0
288.6883272043057,-35.64783509430717,0.17880334015953625,0.033062883,-0.30064158876467273,-9.023611218174562,15.314699,15.826588,14.640625,1.1859627,5361.8813,2417.2366,2354.6987,2533.4065,-0.2044,0
288.6839594068051,-35.64054705134684,0.6142123881384618,0.03603689,-2.085260540259755,-2.1207948332626883,15.574187,15.957027,15.024721,0.9323063,5510.7285,1289.5852,1238.7672,1339.6241,0.0219,0
288.6970825867968,-35.636278574102604,0.08086405269541658,0.19935273,-1.050902738862434,-6.010127198376903,18.79105,19.106009,18.336428,0.76958084,5720.4297,3767.8528,3713.2534,3849.5007,-2.1936,0
288.70158623535764,-35.63195588382904,0.7631862740231261,0.21160108,1.5271757939575012,-3.0678243391724407,18.8374,19.781248,17.834492,1.9467564,3724.1672,936.4429,808.622,1104.3643,-0.365,0
288.7010193809471,-35.626628247918205,0.4635288193053378,0.06625006,-3.5750614125015607,-8.268743032454944,16.72049,17.196684,16.083935,1.1127491,4845.499,1489.8005,1425.0413,1555.9073,-0.5009,0
288.700885167148,-35.625202405307455,0.02710512071832195,0.08271394,-2.3760322299461913,-1.0976057949868665,17.322199,17.8696,16.63146,1.2381401,4929.3433,1164.2014,1080.6573,1243.6337,-0.9549,0
288.69852165261034,-35.61904729900263,0.4020645539674534,0.0641984,-13.475333193295054,-2.697547709970003,16.793488,17.130934,16.300383,0.83055115,5595.6177,1628.7009,1598.6265,1658.9257,-1.1292,0
288.7265884802073,-35.632967186239924,0.24157691647277105,0.14953728,-2.826999360287964,-4.362141894952162,18.335075,18.756567,17.7788,0.97776794,5231.055,2610.5632,2533.5803,2725.505,-0.8492,0
288.72531720666836,-35.63098735753405,3.560938420517451,0.5875505,-0.8767201342101685,-5.706632512140937,19.50701,20.168058,18.153187,2.0148716,,,,,,0
260.3621736729323,-22.990408139927915,0.3389733270626935,0.2682264,-6.830973817192264,-2.901225053964059,18.90551,19.505346,17.682693,1.8226528,3775.922,669.5225,612.707,707.4709,-2.0505,0
260.3606744163264,-22.98919547193495,0.19741409919848193,0.06989598,-1.91179220299582,-5.91475124357431,16.656794,17.668728,15.6507225,2.0180054,4852.601,4060.0864,3944.8108,4209.4224,0.442,0
260.3693041531374,-22.994517682614468,1.5834837655530805,0.7646079,-2.3810161680659214,4.0360598194876545,18.319223,19.162777,17.294271,1.8685055,3953.2917,621.3447,552.1157,699.8824,-1.0396,0
260.36427502641067,-22.993962146517063,0.2511063428954155,0.28775382,-2.549428939994038,-3.7405842008247108,18.495588,19.04632,17.518375,1.5279446,4173.552,831.4631,741.836,991.3669,-1.5158,0
260.36541241100673,-22.98448670541815,0.21369633315544073,0.3091824,-6.742477592891243,-0.9020334150632406,19.13817,19.928228,18.455458,1.4727707,,,,,,0
260.3710100567643,-22.993009163491344,0.47655735712420766,0.43983403,-1.0264249403840544,-6.526202580765792,19.676868,20.130491,18.584064,1.5464268,,,,,,0
260.3618975103968,-23.00046671184128,0.15935983682302327,0.29059803,-4.030456320551672,-8.156283393333684,19.000952,19.453402,17.859276,1.5941257,,,,,,0
260.3663661493759,-23.00225889811415,2.9699995339137706,0.8002787,-0.15873200953930441,-1.6485435512866213,19.683203,19.983025,18.499233,1.4837914,,,,,,0
260.36623387820396,-22.996896594122642,0.4616235940070116,0.46612594,-5.278424639792848,-8.205245186969071,19.794939,20.785627,19.094223,1.6914043,,,,,,0
258.87981564973563,-22.347106714337574,0.4693973527929665,0.30316526,-3.347314845187288,-4.354031012635294,19.152433,19.587751,17.817917,1.7698345,,,,,,0
258.87272833036445,-22.35065885267931,0.3396835192129335,0.33676258,-2.7492652221102656,0.06801856329217545,19.36998,20.164534,18.45104,1.7134933,,,,,,0
258.8803705891323,-22.34619037209712,0.027904083244234514,0.42932484,0.8557776346676346,-5.11634747609769,19.671839,20.324564,18.541428,1.7831364,,,,,,0
258.8786704916236,-22.345816829967625,0.0669141181729544,0.44891632,-6.374195796232053,-7.31471476957176,19.722282,20.390793,18.73439,1.6564026,,,,,,0
258.87085330587746,-22.347559718317495,0.4727280162991543,0.50333697,-1.9838977185134845,-2.785331971510922,19.816608,20.62804,18.798496,1.8295441,,,,,,0
258.87649081257314,-22.344721252503295,0.5020004385119923,0.62962747,-1.8811585173864338,-1.5578395920303656,19.585062,20.264746,18.390215,1.8745308,,,,,,0
290.5816139730135,-36.78460294465291,0.5815036287063444,0.21357502,9.265351731379898,-2.617032486275588,18.67193,19.521143,17.775188,1.7459545,3663.0232,917.1039,823.6901,992.0698,-0.9098,0
290.5844930700835,-36.782787932403615,0.4627850146525032,0.18941465,-2.516492795292643,-5.594128170912537,18.49285,19.311604,17.582907,1.7286968,3632.5845,844.5934,804.6481,888.1398,-1.1459,0
290.6076503749499,-36.78840287662895,1.0308966484358892,0.22758532,7.551650162504247,-21.071105712732003,18.7119,20.008007,17.602175,2.4058323,3551.4368,529.5049,447.8814,570.4192,-1.0488,0
290.6055731616936,-36.78161649871206,0.32324694028584067,0.2931295,-7.584922093191765,0.9205375920589547,19.056751,20.218948,18.085108,2.1338406,,,,,,0
290.6151112462674,-36.781134274926565,0.37406920576834446,0.43742162,-3.839799122160157,-5.5120115476925555,19.599976,20.251625,18.766615,1.4850101,,,,,,0
290.612529245,-36.77212705125831,1.2133936038955815,0.558164,-2.287905552415892,3.5124962744694432,19.996796,21.4925,18.66184,2.8306599,,,,,,0
290.6249791592027,-36.77047955446845,0.395764087063488,0.17630072,9.173695386855151,-0.08929602231722594,18.170912,19.068913,17.200975,1.8679371,3780.6948,806.1678,760.0747,857.6028,-1.2762,0
290.6017975929866,-36.77726297828256,0.4669856491265676,0.11623129,1.8534783612456953,-2.374896186899446,17.657488,18.5324,16.746016,1.7863846,4654.78,900.0483,839.1886,972.8742,-1.711,0
290.652485755197,-36.7903559371848,1.1952206275346027,0.37042663,3.630205229755746,-12.8284353714782,19.430538,20.929413,18.275354,2.6540585,,,,,,0
260.5438720711749,-22.479954003778577,0.03436270161376775,0.1710629,-5.116825174526493,-8.511887133738023,18.323105,19.193178,17.352,1.8411789,,,,,,0
260.54860545807236,-22.476164338463963,0.8077682232471678,0.37322307,-5.362531024180469,-4.637535840533382,19.573038,20.369394,18.723595,1.6457996,,,,,,0
260.5524443740379,-22.47232114030811,1.120813578602976,0.45828533,-3.8908064267897946,-6.954615973510252,19.76821,20.659359,19.161345,1.4980145,,,,,,0
260.5536172651056,-22.47102049217204,3.010323560963625,0.9576313,-4.566600260167132,-7.2724733318189045,19.938955,20.123804,18.435373,1.6884308,,,,,,0
260.54274438116215,-22.47936491689697,0.45712245207680985,0.31521213,-5.19484399046874,-2.4511376915770797,19.257938,19.956232,18.39411,1.5621223,,,,,,0
284.5699913792688,-22.233625028224505,0.45174673156151063,0.23492345,-1.9628859008403001,-4.986423436519885,18.422213,18.843409,17.831055,1.0123539,4895.399,1682.1654,1644.2719,1728.8448,-2.1092,0
284.56373197069183,-22.233999154824,0.4311304154343247,0.09010473,1.1295378436990444,-0.0030996482840912067,17.045958,17.557293,16.397192,1.1601009,4884.9614,1279.6078,1225.1031,1330.747,-0.3314,0
284.58215954984183,-22.224317446056116,0.5857238028055034,0.17860995,5.302179997152898,1.2017866075253512,18.215569,18.82027,17.44284,1.37743,4315.006,2341.6467,2160.0466,2658.561,-0.8181,0
284.5830184364483,-22.22243460086088,0.029068182987055196,0.5051075,1.8581072514044203,1.926628626007774,19.941614,20.754606,19.542076,1.2125301,,,,,,0
284.5864222762663,-22.223259312053923,0.19455132824125093,0.14577901,-0.22139486982560108,-8.720533877371627,18.072546,18.504475,17.506235,0.9982395,5146.2017,1812.2299,1795.0999,1829.253,-2.9962,0
284.5837747598779,-22.221316279571834,0.19744230822180345,0.5294011,-3.4834959202626457,-4.664009314078511,19.745434,20.511349,19.396852,1.1144962,,,,,,0
284.5858712837344,-22.22593209679938,0.5673981222102055,0.42379004,-4.85628628446912,-5.479039961746566,19.519371,20.651133,18.362604,2.2885284,,,,,,0
235.0136523737247,-50.411078048285894,6.649732626862825,0.86855006,1.1791585469237695,-23.976200157258763,19.188484,19.269197,17.87049,1.3987083,,,,,,0
260.40147716052934,-22.872061016968647,0.3766786410168129,0.31686085,-0.5665271629336815,-1.8808670918668653,19.224749,,,,,,,,,0
260.4168107608404,-22.874366192951143,0.07054873176855861,0.33326158,-4.840218288277051,-4.347010400286077,19.396408,20.053768,18.583557,1.470211,,,,,,0
260.4097178500496,-22.87979937700744,0.9686003203028608,0.43718576,-1.1151997128139508,-2.5669732044050853,19.215597,19.405256,17.570858,1.8343983,,,,,,0
260.409913666524,-22.87815493455008,0.3337198432254467,0.20236523,-2.2247500822418997,-7.779987992197426,18.648083,19.369514,17.781647,1.5878677,4070.4553,828.5255,738.2673,1125.4755,-1.5266,0
260.41850838110406,-22.87083817484017,0.27154833671832884,0.22035405,-1.9432748981594017,-15.727065488621635,18.855324,19.636309,18.12885,1.5074577,4047.0574,959.6669,941.9976,985.703,-2.4558,0
111.76436759583623,-55.06019336303257,0.8912973261881808,0.019029107,-10.220500397602628,14.774500887554067,14.925138,15.285665,14.390376,0.89528847,5806.263,970.7401,947.4552,990.3052,-0.4168,0
111.76881958515165,-55.05696092911377,1.699670777632897,0.021618074,-7.825313068185984,8.128002386595604,15.235378,15.7887745,14.53303,1.2557449,4876.7646,558.4196,552.4052,563.6413,-0.0446,0
111.79606693001338,-55.04111188337024,0.10188731298261752,0.050109383,-1.6863500423513227,5.545511664767021,17.025236,17.316048,16.567389,0.74865913,5857.4653,2103.045,2063.4617,2147.8752,-0.8539,0
111.81748771254144,-55.05596552632019,1.6459060698695116,0.19065739,0.6497205977412324,6.116870456214631,18.961496,20.338469,17.812126,2.5263424,3307.4287,418.4966,388.8411,447.9187,-0.8293,0
111.8100768120343,-55.05511903814278,0.026499577043853972,0.32168782,-0.22980014973986868,2.120519999859678,19.900627,20.313435,19.457073,0.8563614,,,,,,0
111.82143686864488,-55.052726169247634,0.17569731281570541,0.08541515,-2.348316073864833,4.748223583519409,17.964384,18.342163,17.432968,0.90919495,5352.1294,2064.3125,2004.4183,2092.2043,-1.9638,0
111.80898685993637,-55.050037575682474,0.1921939989621277,0.22743136,-3.3234384584104895,6.187456441253014,19.452663,19.922337,18.920269,1.0020676,,,,,,0
111.82542786385629,-55.04528989969245,0.8653353219664504,0.06738947,-1.8599668279961894,6.613692434401646,17.518423,18.460007,16.568218,1.8917885,3606.1658,889.592,859.9048,946.3189,-0.9852,0
286.5228221399163,-21.805440255557553,0.6045879917233027,0.4910178,0.7876123344903897,-3.3023669967639004,19.905844,20.186962,18.529816,1.6571465,,,,,,0
286.5280196640233,-21.808982441801586,0.6880020757018368,0.34678563,-16.6578814356528,-14.052869704965564,19.326288,20.241596,18.26438,1.9772167,,,,,,0
